facility_id,facility_name,jurisdiction,facility_type,security_level,operational_status,street_address,city,state,zip_code,county,county_fips,phone_number,website,latitude,longitude,design_capacity,population,gender,data_source
10003215,Nassau County Juvenile Detention Center,County / Local,Juvenile Detention / Residential,Juvenile,Open,61 Carman Ave,Westbury,NY,11590,Nassau,36059,(516) 571-9260,https://www.nassaucountyny.gov/3437/Juvenile-Detention-Center,40.754401,-73.554631,32,8,Not Specified,DHS HIFLD Critical Infrastructure
10005796,Rensselaer County Detention Center,County / Local,Juvenile Detention / Residential,Juvenile,Closed,586 Cooper Hill Road,Wynantskill,NY,12198,Rensselaer,36083,,https://www.rensco.com/departments/sheriff/bureau-of-corrections/,42.691249,-73.612338,,0,Not Specified,DHS HIFLD Critical Infrastructure
10002291,Suffolk County Dwi Alternative Facility,County / Local,County / Local Jail,Not Specified,Open,Yaphank Ave,Yaphank,NY,11980,Suffolk,36103,(631) 852-2200,https://www.suffolkcountysheriffsoffice.com/facilities,40.816175,-72.921925,54,,Not Specified,DHS HIFLD Critical Infrastructure
10002292,Suffolk County Jail - Yaphank,County / Local,County / Local Jail,Minimum,Open,Glover Drive,Yaphank,NY,11980,Suffolk,36103,,https://suffolkcountysheriffsoffice.com/,40.814916,-72.923657,504,677,Not Specified,DHS HIFLD Critical Infrastructure
10002293,Yaphank Residential Juvenile Detention Center,County / Local,Juvenile Detention / Residential,Juvenile,Not Available,335 Yaphank Ave,Yaphank,NY,11980,Suffolk,36103,(631) 852-2200,https://www.suffolkcountysheriffsoffice.com/facilities,40.827575,-72.915942,32,,Not Specified,DHS HIFLD Critical Infrastructure
10003160,Buffalo Federal Detention Facility,Federal,Adult Correctional Facility,Not Specified,Open,4250 Frderal Dr,Batavia,NY,14020,Genesee,36037,(585) 344-6500,https://www.ice.gov/detention-facilities,43.020184,-78.20264,,519,Not Specified,DHS HIFLD Critical Infrastructure
10001507,Bronx Community Re - Entry Center,Federal,Community Corrections / Re-entry,Minimum,Open,2534 Creston Ave,Bronx,NY,10468,Bronx,36005,(718) 561-4155,https://www.geogroup.com/FacilityDetail/FacilityID/168,40.863553,-73.897289,196,,Not Specified,DHS HIFLD Critical Infrastructure
10003229,MDC Brooklyn,Federal,Adult Correctional Facility,Maximum,Open,80 29th St,Brooklyn,NY,11232,Kings,36047,(718) 840-4200,https://www.bop.gov/locations/institutions/bro/,40.659909,-74.003818,1878,1676,Mixed,DHS HIFLD Critical Infrastructure
10006320,Queens Detention Facility,Federal,Adult Correctional Facility,Not Specified,Open,182 - 22 150th Avenue,Jamaica,NY,11413,Queens,36081,(718) 553-5420,https://www.geogroup.com/Locations,40.656984,-73.765169,222,,Not Specified,DHS HIFLD Critical Infrastructure
10003235,MCC New York,Federal,Adult Correctional Facility,Maximum,Open,150 Park Row,New York,NY,10007,New York,36061,(646) 836-6300,https://www.bop.gov/locations/,40.713209,-74.001563,474,767,Not Specified,DHS HIFLD Critical Infrastructure
BOP-CNK,RRM New York,Federal,Residential Reentry Office,Administrative,Open,201 Varick Street,New York,NY,10014,New York,36061,(212) 336-5419,https://www.bop.gov/locations/ccm/cnk/,40.659887,-74.003016,,,Not Specified,Federal Bureau of Prisons (BOP)
10003236,Varick Federal Detention Facility,Federal,Adult Correctional Facility,Not Specified,Closed,"201 Varick St, 4th Fl",New York,NY,10014,New York,36061,,,40.728319,-74.006236,,0,Not Specified,DHS HIFLD Critical Infrastructure
10003202,FCI Otisville,Federal,Adult Correctional Facility,Medium,Open,Two Mile Dr,Otisville,NY,10963,Orange,36071,(845) 386-6700,https://www.bop.gov/locations/institutions/otv/,41.496619,-74.527543,897,588,Male,DHS HIFLD Critical Infrastructure
10003203,FCI Otisville Camp,Federal,Work Camp / Conservation Camp,Minimum,Open,Two Mile Dr,Otisville,NY,10963,Orange,36071,(845) 386-6700,https://www.bop.gov/locations/institutions/otv/,41.492396,-74.529259,108,121,Not Specified,DHS HIFLD Critical Infrastructure
10003135,FCI Ray Brook,Federal,Adult Correctional Facility,Medium,Open,128 Ray Brook Rd,Ray Brook,NY,12977,Essex,36031,(518) 897-4000,https://www.bop.gov/locations/institutions/rbk/,44.29032,-74.09285,749,628,Male,DHS HIFLD Critical Infrastructure
10005810,Beach Avenue Boys Intake Center,Municipal / Local,Juvenile Detention / Residential,Juvenile,Not Available,1101 - 1103 Beach Avenue,Bronx,NY,10472,Bronx,36005,,,40.827968,-73.865713,16,,Not Specified,DHS HIFLD Critical Infrastructure
10000769,Bronx House of Detention for Men,Municipal / Local,Adult Correctional Facility,Maximum,Closed,653 River Ave,Bronx,NY,10451,Bronx,36005,,,40.822579,-73.929387,469,0,Not Specified,DHS HIFLD Critical Infrastructure
10006162,Catholic Guardian Society,Municipal / Local,Juvenile Detention / Residential,Juvenile,Not Available,743 East 243rd Street,Bronx,NY,10470,Bronx,36005,(212) 371-1000,,40.906068,-73.84728,10,,Not Specified,DHS HIFLD Critical Infrastructure
10005809,Episcopal New Bridges Non Secure Detention Center,Municipal / Local,Juvenile Detention / Residential,Juvenile,Not Available,2604 Davidson Avenue,Bronx,NY,10468,Bronx,36005,,,40.866349,-73.899276,12,,Not Specified,DHS HIFLD Critical Infrastructure
10005812,Father Flanagan Girls and Boystown,Municipal / Local,Juvenile Detention / Residential,Juvenile,Closed,3675 Marolla Place,Bronx,NY,10466,Bronx,36005,,,40.88487,-73.836872,,0,Not Specified,DHS HIFLD Critical Infrastructure
10005811,Good Shepherd Nelson Mandela House,Municipal / Local,Juvenile Detention / Residential,Juvenile,Not Available,2207 University Avenue,Bronx,NY,10453,Bronx,36005,,,40.85864,-73.90905,12,,Not Specified,DHS HIFLD Critical Infrastructure
10003216,Horizon Juvenile Center,Municipal / Local,Juvenile Detention / Residential,Juvenile,Open,560 Brook Ave,Bronx,NY,10455,Bronx,36005,(718) 401-3126,https://www1.nyc.gov/site/acs/justice/secure-detention.page,40.815532,-73.913667,124,,Not Specified,DHS HIFLD Critical Infrastructure
10005813,Lakeside Non - Secure Detention,Municipal / Local,Juvenile Detention / Residential,Juvenile,Not Available,3620 Marolla Place,Bronx,NY,10466,Bronx,36005,,,40.88477,-73.835394,,,Not Specified,DHS HIFLD Critical Infrastructure
10003218,Vernon C Bain Center [barge],Municipal / Local,Adult Correctional Facility,Maximum,Open,1 Halleck St,Bronx,NY,10474,Bronx,36005,,http://www1.nyc.gov/site/doc/index.page,40.801963,-73.876964,800,800,Not Specified,DHS HIFLD Critical Infrastructure
10003228,Brooklyn Correctional Facility,Municipal / Local,State / Federal Prison,Maximum,Closed,136 Flushing Ave,Brooklyn,NY,11205,Kings,36047,,,40.698547,-73.971076,1350,0,Not Specified,DHS HIFLD Critical Infrastructure
10002295,Brooklyn Detention Complex,Municipal / Local,Adult Correctional Facility,Maximum,Open,275 Atlantic Ave,Brooklyn,NY,11201,Kings,36047,(718) 546-0700,http://www1.nyc.gov/site/doc/index.page,40.689177,-73.989665,815,,Not Specified,DHS HIFLD Critical Infrastructure
10005821,Catholic Guardian Society,Municipal / Local,Adult Correctional Facility,Not Specified,Open,3402 Clarendon Road,Brooklyn,NY,11203,Kings,36047,(212) 371-1000,https://www.catholicguardian.org/contact-info/,40.643239,-73.944716,,,Not Specified,DHS HIFLD Critical Infrastructure
10003230,Crossroads Juvenile Center,Municipal / Local,Juvenile Detention / Residential,Juvenile,Open,17 Bristol St,Brooklyn,NY,11212,Kings,36047,(718) 240-3800,https://www1.nyc.gov/site/acs/justice/secure-detention.page,40.670655,-73.912413,,,Not Specified,DHS HIFLD Critical Infrastructure
10005818,Father Flanagan Boys Home - Dean Street,Municipal / Local,Juvenile Detention / Residential,Juvenile,Closed,525 Dean Street,Brooklyn,NY,11217,Kings,36047,,,40.681426,-73.972873,,0,Not Specified,DHS HIFLD Critical Infrastructure
10005819,Father Flanagan Girls and Boystown - Bergen Street,Municipal / Local,Juvenile Detention / Residential,Juvenile,Closed,535 Bergen Street,Brooklyn,NY,11217,Kings,36047,,,40.680514,-73.972541,,0,Not Specified,DHS HIFLD Critical Infrastructure
10005820,Office of Children & Family Services Brooklyn,Municipal / Local,Juvenile Detention / Residential,Juvenile,Closed,160 Lenox Road,Brooklyn,NY,11226,Kings,36047,,,40.653555,-73.954152,,0,Not Specified,DHS HIFLD Critical Infrastructure
10005817,Saint Germain's Good Shepherd Nsd Center,Municipal / Local,Juvenile Detention / Residential,Juvenile,Not Available,51 - 02 103rd Street,Corona,NY,11368,Queens,36081,,,40.742291,-73.858976,11,,Not Specified,DHS HIFLD Critical Infrastructure
10003222,Anna M Kross Center,Municipal / Local,Adult Correctional Facility,Not Specified,Open,18 - 18 Hazen St,East Elmhurst,NY,11370,Bronx,36005,(718) 546-1500,https://www1.nyc.gov/site/doc/about/facilities.page,40.792583,-73.887885,2400,,Not Specified,DHS HIFLD Critical Infrastructure
10003219,Eric M Taylor Center,Municipal / Local,Adult Correctional Facility,Not Specified,Open,10 - 10 Hazen St,East Elmhurst,NY,11370,Bronx,36005,(718) 546-5720,https://www1.nyc.gov/site/doc/about/facilities.page,40.789684,-73.886341,1851,,Not Specified,DHS HIFLD Critical Infrastructure
10003225,George Motchan Detention Center,Municipal / Local,County / Local Jail,Not Specified,Open,15 - 15 Hazen St,East Elmhurst,NY,11370,Bronx,36005,(718) 546-4550,http://www1.nyc.gov/site/doc/index.page,40.793245,-73.881023,2098,,Not Specified,DHS HIFLD Critical Infrastructure
10000768,George R Vierno Center,Municipal / Local,Adult Correctional Facility,Not Specified,Open,09 - 09 Hazen St,East Elmhurst,NY,11370,Bronx,36005,(718) 546-2000,https://www.cobanyc.org/george-r-vierno-center,40.78908,-73.873696,1350,,Not Specified,DHS HIFLD Critical Infrastructure
10003223,James A Thomas Center,Municipal / Local,Adult Correctional Facility,Maximum,Closed,14 - 14 Hazen St,East Elmhurst,NY,11370,Bronx,36005,,,40.794183,-73.886013,1194,0,Not Specified,DHS HIFLD Critical Infrastructure
10003224,North Infirmary Command,Municipal / Local,Adult Correctional Facility,Maximum,Open,15 - 00 Hazen St,East Elmhurst,NY,11370,Bronx,36005,(718) 546-6420,https://www1.nyc.gov/site/doc/about/facilities.page,40.795669,-73.886561,400,,Not Specified,DHS HIFLD Critical Infrastructure
10003221,Otis Bantum Correctional Center,Municipal / Local,Adult Correctional Facility,Maximum,Open,16 - 00 Hazen St,East Elmhurst,NY,11370,Bronx,36005,(718) 546-6420,https://www1.nyc.gov/site/doc/about/facilities.page,40.795277,-73.890115,2000,,Not Specified,DHS HIFLD Critical Infrastructure
10003226,Robert N Davoren Complex,Municipal / Local,Adult Correctional Facility,Not Specified,Open,11 - 11 Hazen St,East Elmhurst,NY,11370,Bronx,36005,(718) 546-1500,https://www1.nyc.gov/site/doc/about/facilities.page,40.788924,-73.880661,2238,,Not Specified,DHS HIFLD Critical Infrastructure
10001506,Rose M Singer Center,Municipal / Local,Adult Correctional Facility,Not Specified,Open,19 - 19 Hazen St,East Elmhurst,NY,11370,Bronx,36005,(718) 546-7420,https://www.cobanyc.org/rose-m-singer-center,40.790683,-73.877457,1700,,Not Specified,DHS HIFLD Critical Infrastructure
10003220,West Facility,Municipal / Local,Adult Correctional Facility,Not Specified,Open,16 - 06 Hazen St,East Elmhurst,NY,11370,Bronx,36005,(718) 546-4120,https://www1.nyc.gov/site/doc/about/facilities.page,40.791829,-73.890658,1900,,Not Specified,DHS HIFLD Critical Infrastructure
10005815,Queens Outreach Haven,Municipal / Local,Adult Correctional Facility,Not Specified,Not Available,4353 Robinson Street,Flushing,NY,11355,Queens,36081,,,40.754067,-73.819537,,,Not Specified,DHS HIFLD Critical Infrastructure
10005794,Hopevale Incorporated,Municipal / Local,Juvenile Detention / Residential,Juvenile,Closed,3780 Howard Road,Hamburg,NY,14075,Erie,36029,(716) 648-1964,http://www.heal-online.org/hopevale121910.pdf,42.759849,-78.842377,94,0,Not Specified,DHS HIFLD Critical Infrastructure
10005807,Leadership Training Institute - Project 29,Municipal / Local,Juvenile Detention / Residential,Juvenile,Open,29 Richardson Place,Hempstead,NY,11550,Nassau,36059,(516) 483-3400,http://www.ltiny.org/,40.70661,-73.617388,12,,Not Specified,DHS HIFLD Critical Infrastructure
10005808,Leadership Training Institute - Project 350,Municipal / Local,Juvenile Detention / Residential,Juvenile,Open,350 Greenwich Street,Hempstead,NY,11550,Nassau,36059,(516) 483-3400,http://www.ltiny.org/,40.698636,-73.612864,8,,Not Specified,DHS HIFLD Critical Infrastructure
10005814,Queens Detention Complex,Municipal / Local,Adult Correctional Facility,Not Specified,Open,126 - 01 82nd Avenue,Kew Gardens,NY,11415,Queens,36081,(718) 546-1500,http://www1.nyc.gov/site/doc/index.page,40.712991,-73.825486,,,Not Specified,DHS HIFLD Critical Infrastructure
10005802,Astor Home for Children - Hanford Street,Municipal / Local,Juvenile Detention / Residential,Juvenile,Not Available,28 Hanford Street,Middletown,NY,10940,Orange,36071,,,41.446386,-74.424986,12,,Not Specified,DHS HIFLD Critical Infrastructure
10005803,Astor Home for Children - Orchard Street,Municipal / Local,Juvenile Detention / Residential,Juvenile,Not Available,7 Orchard Street,Middletown,NY,10940,Orange,36071,,,41.446124,-74.41749,10,,Not Specified,DHS HIFLD Critical Infrastructure
10005823,145th Street Department of Juvenile Justice,Municipal / Local,Juvenile Detention / Residential,Juvenile,Closed,419 West 145th Street,New York,NY,10031,New York,36061,,,40.824663,-73.945521,,0,Not Specified,DHS HIFLD Critical Infrastructure
10003237,Bellevue Hospital Prison Ward,Municipal / Local,State / Federal Prison,Not Specified,Closed,1st Ave & 27th St,New York,NY,10016,New York,36061,,,40.739311,-73.97638,,0,Not Specified,DHS HIFLD Critical Infrastructure
10003232,Manhattan Detention Complex,Municipal / Local,Adult Correctional Facility,Not Specified,Open,125 White St,New York,NY,10013,New York,36061,(212) 225-1341,https://www1.nyc.gov/site/doc/index.page,40.716537,-74.000422,881,,Not Specified,DHS HIFLD Critical Infrastructure
10005822,Salvation Army - Lenox House,Municipal / Local,Juvenile Detention / Residential,Juvenile,Not Available,131 West 132nd Street,New York,NY,10027,New York,36061,,,40.812871,-73.943417,12,,Not Specified,DHS HIFLD Critical Infrastructure
10005801,Astor Home for Children,Municipal / Local,Juvenile Detention / Residential,Juvenile,Not Available,39 Lent Street,Poughkeepsie,NY,12601,Dutchess,36027,,,41.70451,-73.915612,8,,Not Specified,DHS HIFLD Critical Infrastructure
10005790,Warren Non - Secure Detention Center,Municipal / Local,Juvenile Detention / Residential,Juvenile,Closed,46 Gurney Lane,Queensbury,NY,12804,Warren,36113,,,43.359742,-73.707148,6,0,Not Specified,DHS HIFLD Critical Infrastructure
10005816,Saint Johns - Richmond Hill Detention Center,Municipal / Local,Juvenile Detention / Residential,Juvenile,Open,130 - 20 107th Avenue,Richmond Hill,NY,11419,Queens,36081,(718) 843-7455,http://stjohnsresidence.org/programs.html#Anchor-NON-11481,40.686968,-73.813415,12,,Not Specified,DHS HIFLD Critical Infrastructure
10005805,Spring Valley Non - Secure Detention,Municipal / Local,Juvenile Detention / Residential,Juvenile,Not Available,2 East Funston Avenue,Spring Valley,NY,10977,Rockland,36087,,,41.106767,-74.04482,5,,Not Specified,DHS HIFLD Critical Infrastructure
10001509,Staten Island Residential Center,Municipal / Local,Juvenile Detention / Residential,Juvenile,Open,1133 Forest Hill Rd,Staten Island,NY,10314,Richmond,36085,(718) 761-6033,https://ocfs.ny.gov/main/rehab/regionalListing1.asp,40.593521,-74.143087,25,24,Not Specified,DHS HIFLD Critical Infrastructure
10003145,Albion Correctional Facility,State,State / Federal Prison,Medium,Open,3595 State School Rd,Albion,NY,14411,Orleans,36073,(585) 589-5511,https://doccs.ny.gov/location/albion-correctional-facility,43.24495,-78.214903,1100,1083,Not Specified,DHS HIFLD Critical Infrastructure
10003144,Orleans Correctional Facility,State,State / Federal Prison,Medium,Open,3531 Gaines Basin Rd,Albion,NY,14411,Orleans,36073,(585) 589-6820,https://doccs.ny.gov/location/orleans-correctional-facility,43.243761,-78.220185,1502,993,Not Specified,DHS HIFLD Critical Infrastructure
10003164,Buffalo Correctional Facility,State,State / Federal Prison,Minimum,Closed,3052 Wende Rd,Alden,NY,14004,Erie,36029,,,42.930944,-78.550471,,0,Not Specified,DHS HIFLD Critical Infrastructure
10003165,Wende Correctional Facility,State,State / Federal Prison,Maximum,Open,3040 Wende Rd,Alden,NY,14004,Erie,36029,(716) 937-4000,https://doccs.ny.gov/location/wende-correctional-facility,42.931001,-78.542542,919,872,Not Specified,DHS HIFLD Critical Infrastructure
10001496,Altona Correctional Facility,State,State / Federal Prison,Medium,Open,555 Devils Den Rd,Altona,NY,12910,Clinton,36019,(518) 236-7841,https://doccs.ny.gov/location/altona-correctional-facility,44.891321,-73.65995,512,739,Not Specified,DHS HIFLD Critical Infrastructure
10006837,Hope for Youth Non Secure Detention Center,State,Juvenile Detention / Residential,Juvenile,Open,201 Dixon Avenue,Amityville,NY,11701,Suffolk,36103,(631) 691-5100,https://hfyny.org/,40.683179,-73.410302,12,12,Not Specified,DHS HIFLD Critical Infrastructure
10002287,Attica Correctional Facility,State,State / Federal Prison,Maximum,Open,639 Exchange St,Attica,NY,14011,Wyoming,36121,(585) 591-2000,http://www.doccs.ny.gov/faclist.html,42.849637,-78.271301,2141,2009,Not Specified,DHS HIFLD Critical Infrastructure
10003175,Wyoming Correctional Facility,State,State / Federal Prison,Medium,Open,3203 Dunbar Rd,Attica,NY,14011,Wyoming,36121,(585) 591-1010,https://doccs.ny.gov/location/wyoming-correctional-facility,42.849316,-78.264817,1714,1392,Not Specified,DHS HIFLD Critical Infrastructure
